decade,tried,deaths,country
1560,10,NA,United Kingdom
1560,1,NA,United Kingdom
1560,1,NA,United Kingdom
1560,4,2,United Kingdom
1560,1,NA,United Kingdom
1570,2,NA,United Kingdom
1570,2,NA,United Kingdom
1570,1,NA,United Kingdom
1570,1,NA,United Kingdom
1570,1,1,United Kingdom
1570,1,1,United Kingdom
1570,1,NA,United Kingdom
1570,1,NA,United Kingdom
1570,1,NA,United Kingdom
1570,1,NA,United Kingdom
1570,1,NA,United Kingdom
1570,2,NA,United Kingdom
1570,2,NA,United Kingdom
1570,4,3,United Kingdom
1570,6,4,United Kingdom
1570,1,NA,United Kingdom
1570,1,NA,United Kingdom
1570,1,NA,United Kingdom
1580,1,NA,United Kingdom
1580,2,NA,United Kingdom
1580,2,NA,United Kingdom
1580,3,NA,United Kingdom
1580,2,NA,United Kingdom
1580,5,1,United Kingdom
1580,1,NA,United Kingdom
1580,1,NA,United Kingdom
1580,1,NA,United Kingdom
1580,16,13,United Kingdom
1580,1,NA,United Kingdom
1580,1,NA,United Kingdom
1580,1,NA,United Kingdom
1580,1,NA,United Kingdom
1580,1,NA,United Kingdom
1580,3,NA,United Kingdom
1580,2,NA,United Kingdom
1580,1,NA,United Kingdom
1580,2,1,United Kingdom
1580,1,NA,United Kingdom
1580,1,NA,United Kingdom
1580,1,NA,United Kingdom
1580,1,1,United Kingdom
1580,1,NA,United Kingdom
1580,1,NA,United Kingdom
1580,1,NA,United Kingdom
1580,1,1,United Kingdom
1580,1,NA,United Kingdom
1580,3,3,United Kingdom
1580,4,NA,United Kingdom
1590,1,NA,United Kingdom
1590,1,NA,United Kingdom
1590,1,1,United Kingdom
1590,2,NA,United Kingdom
1590,1,NA,United Kingdom
1590,1,NA,United Kingdom
1590,1,NA,United Kingdom
1590,2,NA,United Kingdom
1590,3,3,United Kingdom
1590,2,NA,United Kingdom
1590,2,NA,United Kingdom
1590,2,NA,United Kingdom
1590,3,3,United Kingdom
1590,1,NA,United Kingdom
1590,1,NA,United Kingdom
1590,1,1,United Kingdom
1590,1,1,United Kingdom
1590,13,NA,United Kingdom
1590,1,NA,United Kingdom
1590,1,NA,United Kingdom
1590,1,NA,United Kingdom
1590,1,NA,United Kingdom
1590,1,NA,United Kingdom
1590,1,NA,United Kingdom
1590,2,NA,United Kingdom
1590,3,1,United Kingdom
1590,1,1,United Kingdom
1600,1,1,United Kingdom
1600,2,2,United Kingdom
1600,2,2,United Kingdom
1600,1,1,United Kingdom
1600,1,NA,United Kingdom
1600,1,NA,United Kingdom
1600,2,NA,United Kingdom
1600,2,NA,United Kingdom
1600,1,NA,United Kingdom
1600,1,NA,United Kingdom
1600,1,NA,United Kingdom
1600,1,NA,United Kingdom
1600,1,NA,United Kingdom
1600,1,1,United Kingdom
1600,2,2,United Kingdom
1600,1,NA,United Kingdom
1600,1,NA,United Kingdom
1600,2,2,United Kingdom
1600,2,NA,United Kingdom
1600,2,2,United Kingdom
1600,2,NA,United Kingdom
1600,2,NA,United Kingdom
1610,3,3,United Kingdom
1610,5,5,United Kingdom
1610,1,1,United Kingdom
1610,2,2,United Kingdom
1610,2,2,United Kingdom
1610,2,2,United Kingdom
1610,2,2,United Kingdom
1610,1,1,United Kingdom
1610,1,1,United Kingdom
1610,15,9,United Kingdom
1610,2,2,United Kingdom
1610,1,NA,United Kingdom
1610,1,NA,United Kingdom
1610,2,NA,United Kingdom
1610,1,NA,United Kingdom
1610,19,10,United Kingdom
1610,1,1,United Kingdom
1610,7,5,United Kingdom
1610,2,2,United Kingdom
1610,1,NA,United Kingdom
1610,1,NA,United Kingdom
1610,1,1,United Kingdom
1610,21,10,United Kingdom
1610,1,1,United Kingdom
1610,1,1,United Kingdom
1610,1,NA,United Kingdom
1610,2,1,United Kingdom
1610,1,NA,United Kingdom
1610,3,2,United Kingdom
1610,3,3,United Kingdom
1610,1,NA,United Kingdom
1620,1,1,United Kingdom
1620,1,NA,United Kingdom
1620,1,NA,United Kingdom
1620,1,NA,United Kingdom
1620,1,NA,United Kingdom
1620,2,1,United Kingdom
1620,6,NA,United Kingdom
1620,1,NA,United Kingdom
1620,1,NA,United Kingdom
1620,2,2,United Kingdom
1620,2,NA,United Kingdom
1620,2,NA,United Kingdom
1620,1,NA,United Kingdom
1620,1,NA,United Kingdom
1630,1,1,United Kingdom
1630,1,1,United Kingdom
1630,1,1,United Kingdom
1630,1,NA,United Kingdom
1630,2,NA,United Kingdom
1630,1,NA,United Kingdom
1630,17,NA,United Kingdom
1630,4,NA,United Kingdom
1630,4,NA,United Kingdom
1630,2,NA,United Kingdom
1630,1,NA,United Kingdom
1630,1,NA,United Kingdom
1630,1,NA,United Kingdom
1630,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,16,NA,United Kingdom
1640,40,20,United Kingdom
1640,58,58,United Kingdom
1640,1,NA,United Kingdom
1640,9,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,1,United Kingdom
1640,2,2,United Kingdom
1640,7,7,United Kingdom
1640,2,NA,United Kingdom
1640,2,NA,United Kingdom
1640,3,1,United Kingdom
1640,2,2,United Kingdom
1640,10,2,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,4,NA,United Kingdom
1640,2,1,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,2,2,United Kingdom
1640,1,NA,United Kingdom
1640,2,NA,United Kingdom
1640,2,2,United Kingdom
1640,30,NA,United Kingdom
1640,1,NA,United Kingdom
1640,2,NA,United Kingdom
1640,2,NA,United Kingdom
1640,30,15,United Kingdom
1650,1,NA,United Kingdom
1650,1,NA,United Kingdom
1650,1,NA,United Kingdom
1650,3,1,United Kingdom
1650,1,NA,United Kingdom
1650,1,NA,United Kingdom
1650,1,NA,United Kingdom
1650,2,NA,United Kingdom
1650,1,NA,United Kingdom
1650,1,NA,United Kingdom
1650,1,NA,United Kingdom
1650,1,NA,United Kingdom
1650,8,6,United Kingdom
1650,1,1,United Kingdom
1650,1,NA,United Kingdom
1650,1,1,United Kingdom
1650,2,NA,United Kingdom
1650,1,NA,United Kingdom
1650,2,2,United Kingdom
1650,1,NA,United Kingdom
1650,1,NA,United Kingdom
1650,8,2,United Kingdom
1650,2,NA,United Kingdom
1650,1,NA,United Kingdom
1650,2,1,United Kingdom
1650,1,NA,United Kingdom
1650,1,1,United Kingdom
1650,2,NA,United Kingdom
1650,1,NA,United Kingdom
1650,1,NA,United Kingdom
1650,1,NA,United Kingdom
1650,1,NA,United Kingdom
1650,1,NA,United Kingdom
1650,2,2,United Kingdom
1650,4,NA,United Kingdom
1650,2,NA,United Kingdom
1650,1,NA,United Kingdom
1650,1,NA,United Kingdom
1650,1,1,United Kingdom
1650,1,NA,United Kingdom
1650,2,NA,United Kingdom
1650,1,NA,United Kingdom
1650,2,NA,United Kingdom
1650,1,1,United Kingdom
1650,1,1,United Kingdom
1650,1,NA,United Kingdom
1650,1,NA,United Kingdom
1660,5,NA,United Kingdom
1660,2,2,United Kingdom
1660,1,NA,United Kingdom
1660,1,NA,United Kingdom
1660,2,1,United Kingdom
1660,12,NA,United Kingdom
1660,1,NA,United Kingdom
1660,2,NA,United Kingdom
1660,2,NA,United Kingdom
1660,1,NA,United Kingdom
1660,4,NA,United Kingdom
1660,1,NA,United Kingdom
1660,1,NA,United Kingdom
1660,2,NA,United Kingdom
1660,1,NA,United Kingdom
1660,2,NA,United Kingdom
1660,2,NA,United Kingdom
1660,4,NA,United Kingdom
1660,1,NA,United Kingdom
1660,3,NA,United Kingdom
1660,1,NA,United Kingdom
1660,1,NA,United Kingdom
1670,1,NA,United Kingdom
1670,2,NA,United Kingdom
1670,2,NA,United Kingdom
1670,1,NA,United Kingdom
1670,1,NA,United Kingdom
1670,2,NA,United Kingdom
1670,3,NA,United Kingdom
1670,1,NA,United Kingdom
1670,1,NA,United Kingdom
1670,3,2,United Kingdom
1670,29,NA,United Kingdom
1670,1,1,United Kingdom
1670,1,NA,United Kingdom
1670,2,NA,United Kingdom
1670,1,NA,United Kingdom
1670,2,NA,United Kingdom
1670,1,NA,United Kingdom
1670,1,NA,United Kingdom
1670,1,NA,United Kingdom
1670,1,NA,United Kingdom
1680,1,NA,United Kingdom
1680,1,NA,United Kingdom
1680,1,NA,United Kingdom
1680,1,NA,United Kingdom
1680,1,NA,United Kingdom
1680,1,NA,United Kingdom
1680,1,NA,United Kingdom
1680,4,NA,United Kingdom
1680,1,NA,United Kingdom
1680,1,NA,United Kingdom
1680,14,NA,United Kingdom
1680,1,NA,United Kingdom
1680,2,NA,United Kingdom
1680,1,NA,United Kingdom
1680,2,NA,United Kingdom
1680,1,NA,United Kingdom
1680,1,NA,United Kingdom
1680,2,NA,United Kingdom
1680,1,NA,United Kingdom
1690,3,NA,United Kingdom
1690,1,NA,United Kingdom
1690,1,NA,United Kingdom
1690,2,NA,United Kingdom
1690,1,NA,United Kingdom
1690,1,NA,United Kingdom
1690,1,NA,United Kingdom
1690,1,NA,United Kingdom
1690,1,NA,United Kingdom
1690,1,NA,United Kingdom
1700,2,NA,United Kingdom
1700,1,NA,United Kingdom
1700,1,NA,United Kingdom
1700,1,NA,United Kingdom
1700,1,NA,United Kingdom
1700,1,NA,United Kingdom
1700,1,NA,United Kingdom
1700,1,NA,United Kingdom
1710,1,NA,United Kingdom
1710,4,NA,United Kingdom
1560,1,NA,Germany
1570,1,NA,Germany
1570,1,1,Germany
1570,1,NA,Germany
1570,1,NA,Germany
1570,1,NA,Germany
1580,1,NA,Germany
1580,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,NA,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,1,Germany
1590,1,1,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,1,Germany
1610,1,1,Germany
1610,1,1,Germany
1610,1,1,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,1,Germany
1620,1,1,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1640,1,NA,Germany
1640,1,NA,Germany
1640,1,1,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1660,1,1,Germany
1660,1,NA,Germany
1660,1,1,Germany
1660,1,NA,Germany
1670,1,1,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1700,1,NA,Germany
1710,1,NA,Germany
1720,1,NA,Germany
1750,1,NA,Germany
1590,1,NA,Germany
1610,1,1,Germany
1620,1,NA,Germany
1670,1,1,Germany
1660,1,NA,Sweden
1670,1,NA,Sweden
1670,1,NA,Sweden
1690,1,NA,Sweden
1700,1,NA,Sweden
1710,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1750,1,NA,Sweden
1660,1,NA,Sweden
1680,1,NA,Sweden
1680,1,NA,Sweden
1710,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1650,1,NA,Sweden
1650,1,NA,Sweden
1660,1,NA,Sweden
1660,1,NA,Sweden
1660,1,NA,Sweden
1670,1,NA,Sweden
1680,1,NA,Sweden
1680,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1710,1,NA,Sweden
1710,1,NA,Sweden
1710,1,NA,Sweden
1720,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1750,1,NA,Sweden
1750,1,NA,Sweden
1640,1,NA,Sweden
1640,1,NA,Sweden
1640,1,NA,Sweden
1650,1,NA,Sweden
1650,1,NA,Sweden
1660,1,NA,Sweden
1660,1,NA,Sweden
1660,1,NA,Sweden
1660,1,NA,Sweden
1660,1,NA,Sweden
1660,1,NA,Sweden
1660,1,NA,Sweden
1660,1,NA,Sweden
1660,1,NA,Sweden
1660,1,NA,Sweden
1670,1,NA,Sweden
1670,1,NA,Sweden
1670,1,NA,Sweden
1670,1,NA,Sweden
1670,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1700,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1750,1,NA,Sweden
1750,1,NA,Sweden
1750,1,NA,Sweden
1640,1,NA,Sweden
1650,1,NA,Sweden
1650,1,NA,Sweden
1650,1,NA,Sweden
1660,1,NA,Sweden
1660,1,NA,Sweden
1660,1,NA,Sweden
1660,1,NA,Sweden
1670,1,NA,Sweden
1670,1,NA,Sweden
1710,1,NA,Sweden
1720,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1750,1,NA,Sweden
1750,1,NA,Sweden
1640,1,NA,Sweden
1640,1,NA,Sweden
1640,1,NA,Sweden
1660,1,NA,Sweden
1660,1,NA,Sweden
1670,1,NA,Sweden
1670,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1700,1,NA,Sweden
1700,1,NA,Sweden
1700,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1750,1,NA,Sweden
1750,1,NA,Sweden
1750,1,NA,Sweden
1750,1,NA,Sweden
1670,1,NA,Sweden
1670,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1700,1,NA,Sweden
1700,1,NA,Sweden
1700,1,NA,Sweden
1700,1,NA,Sweden
1700,1,NA,Sweden
1710,1,NA,Sweden
1710,1,NA,Sweden
1710,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1750,1,NA,Sweden
1750,1,NA,Sweden
1750,1,NA,Sweden
1750,1,NA,Sweden
1750,1,NA,Sweden
1750,1,NA,Sweden
1750,1,NA,Sweden
1750,1,NA,Sweden
1750,1,NA,Sweden
1750,1,NA,Sweden
1630,1,NA,Sweden
1640,1,NA,Sweden
1640,1,NA,Sweden
1640,1,NA,Sweden
1650,1,NA,Sweden
1650,1,NA,Sweden
1650,1,NA,Sweden
1670,1,NA,Sweden
1680,1,NA,Sweden
1700,1,NA,Sweden
1710,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1750,1,NA,Sweden
1750,1,NA,Sweden
1750,1,NA,Sweden
1750,1,NA,Sweden
1750,1,NA,Sweden
1630,1,NA,Sweden
1630,1,NA,Sweden
1630,1,NA,Sweden
1630,1,NA,Sweden
1630,1,NA,Sweden
1630,1,NA,Sweden
1630,1,NA,Sweden
1640,1,NA,Sweden
1640,1,NA,Sweden
1640,1,NA,Sweden
1640,1,NA,Sweden
1660,1,NA,Sweden
1660,1,NA,Sweden
1660,1,NA,Sweden
1660,1,NA,Sweden
1660,1,NA,Sweden
1660,1,NA,Sweden
1660,1,NA,Sweden
1660,1,NA,Sweden
1660,1,NA,Sweden
1670,1,NA,Sweden
1670,1,NA,Sweden
1670,1,NA,Sweden
1670,1,NA,Sweden
1670,1,NA,Sweden
1670,1,NA,Sweden
1670,1,NA,Sweden
1670,1,NA,Sweden
1670,1,NA,Sweden
1670,1,NA,Sweden
1680,1,NA,Sweden
1680,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1690,1,NA,Sweden
1700,1,NA,Sweden
1700,1,NA,Sweden
1700,1,NA,Sweden
1700,1,NA,Sweden
1700,1,NA,Sweden
1700,1,NA,Sweden
1700,1,NA,Sweden
1700,1,NA,Sweden
1700,1,NA,Sweden
1700,1,NA,Sweden
1700,1,NA,Sweden
1700,1,NA,Sweden
1700,1,NA,Sweden
1710,1,NA,Sweden
1710,1,NA,Sweden
1710,1,NA,Sweden
1710,1,NA,Sweden
1710,1,NA,Sweden
1710,1,NA,Sweden
1710,1,NA,Sweden
1710,1,NA,Sweden
1710,1,NA,Sweden
1710,1,NA,Sweden
1710,1,NA,Sweden
1710,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1720,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1730,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1740,1,NA,Sweden
1750,1,NA,Sweden
1750,1,NA,Sweden
1750,1,NA,Sweden
1750,1,NA,Sweden
1750,1,NA,Sweden
1750,1,NA,Sweden
1750,1,NA,Sweden
1620,1,NA,Denmark
1570,1,NA,Denmark
1570,1,NA,Denmark
1570,1,NA,Denmark
1570,1,NA,Denmark
1570,1,NA,Denmark
1570,1,NA,Denmark
1590,1,NA,Denmark
1590,1,NA,Denmark
1590,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1620,1,NA,Denmark
1620,1,NA,Denmark
1620,1,NA,Denmark
1620,1,NA,Denmark
1620,1,NA,Denmark
1620,1,NA,Denmark
1620,1,NA,Denmark
1620,1,NA,Denmark
1620,1,NA,Denmark
1620,1,NA,Denmark
1620,1,NA,Denmark
1630,1,NA,Denmark
1630,1,NA,Denmark
1630,1,NA,Denmark
1630,1,NA,Denmark
1630,1,NA,Denmark
1630,1,NA,Denmark
1630,1,NA,Denmark
1630,1,NA,Denmark
1630,1,NA,Denmark
1640,1,NA,Denmark
1640,1,NA,Denmark
1640,1,NA,Denmark
1640,1,NA,Denmark
1640,1,NA,Denmark
1640,1,NA,Denmark
1640,1,NA,Denmark
1640,1,NA,Denmark
1640,1,NA,Denmark
1650,1,NA,Denmark
1620,1,NA,Denmark
1610,1,NA,Denmark
1620,1,NA,Denmark
1620,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1610,1,NA,Denmark
1620,1,NA,Denmark
1630,1,NA,Denmark
1630,1,0,United Kingdom
1630,1,NA,United Kingdom
1640,1,0,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,0,United Kingdom
1640,1,NA,United Kingdom
1640,1,0,United Kingdom
1640,1,1,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,0,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,1,United Kingdom
1640,1,0,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,1,United Kingdom
1640,1,NA,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,0,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,0,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,0,United Kingdom
1640,1,1,United Kingdom
1640,1,NA,United Kingdom
1640,1,1,United Kingdom
1640,1,0,United Kingdom
1640,1,1,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,NA,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,1,United Kingdom
1640,1,NA,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,1,United Kingdom
1640,1,NA,United Kingdom
1640,1,0,United Kingdom
1640,1,NA,United Kingdom
1640,1,1,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,NA,United Kingdom
1640,1,1,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,NA,United Kingdom
1640,1,1,United Kingdom
1640,1,NA,United Kingdom
1640,1,0,United Kingdom
